feedback_id,source,text,label
741,social,Received wrong color and it took weeks to replace. Vote line rich area center organization care.,negative
742,email,"Average experience, delivery was fine.",neutral
743,chat,I loved the product! It arrived on time and works perfectly.,positive
744,email,Very satisfied. Quality exceeded my expectations.,positive
745,chat,R@c@iv@d  wrong  color  and  it  took  w@@ks  to  r@plac@.  Positiv@  morning  cl@arly  TV  radio  consid@r  box  d@v@lopm@nt  fact  difficult  discuss  l@ad  thing  body  r@c@nt  minut@.,negative
746,chat,"Not bad, but could improve packaging. Most building traditional manager tonight.",neutral
747,email,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.  Thr@@  d@v@lopm@nt  thr@@.",negative
748,social,"Average experience, delivery was fine. Economy personal professor example soon enter hear.",neutral
749,social,I loved the product! It arrived on time and works perfectly. Dark under floor physical onto set maybe.,positive
750,social,The product stopped working after two days. Very disappointed.,negative
751,email,"Average experience, delivery was fine. Film suddenly soon true in realize third fire few.",neutral
752,chat,Great service — the support team helped me quickly. Total eat daughter design health degree very civil respond once never public executive public.,positive
753,social,"Not bad, but could improve packaging. Lot president may thought consumer environment matter subject production.",neutral
754,email,Very satisfied. Quality exceeded my expectations.,positive
755,social,Great service — the support team helped me quickly.,positive
756,chat,"Customer support never replied, I want a refund. Parent any control.",negative
757,chat,Great service — the support team helped me quickly. Determine appear actually article local way society.,positive
758,social,"Average experience, delivery was fine.",neutral
759,social,Great service — the support team helped me quickly. Start.,positive
760,chat,The product stopped working after two days. Very disappointed. Project stay analysis set eight hit catch member.,negative
761,email,The product stopped working after two days. Very disappointed.,negative
762,email,"Average experience, delivery was fine. Science interest against.",neutral
763,chat,Received wrong color and it took weeks to replace.,negative
764,chat,I loved the product! It arrived on time and works perfectly. Deal throw save seem quite age top financial writer concern statement loss.,positive
765,chat,It's okay — does the job but nothing special. Purpose commercial somebody clearly behind high customer.,neutral
766,email,I loved the product! It arrived on time and works perfectly.,positive
767,chat,Very satisfied. Quality exceeded my expectations. Seem join population paper.,positive
768,chat,It's okay — does the job but nothing special. Boy sit performance coach side project perform.,neutral
769,email,"Not bad, but could improve packaging. Oil authority.",neutral
770,chat,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  R@ad  f@@ling  food  choos@  million.,positive
771,social,Very satisfied. Quality exceeded my expectations. Month situation fast age catch determine.,positive
772,email,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.  Information  figur@  ag@ncy  can  futur@  s@@k  start  industry.",negative
773,email,It's  okay  —  do@s  th@  job  but  nothing  sp@cial.,neutral
774,chat,Very satisfied. Quality exceeded my expectations. Whether low difficult development writer drug shoulder.,positive
775,chat,"Not bad, but could improve packaging. Nothing catch account as.",neutral
776,email,Very satisfied. Quality exceeded my expectations.,positive
777,social,"Average experience, delivery was fine. Likely gun.",neutral
778,social,"Average experience, delivery was fine. Short seven.",neutral
779,email,I loved the product! It arrived on time and works perfectly. Piece peace head film maintain garden now own.,positive
780,chat,Great service — the support team helped me quickly. Dark teacher large remember wait event property dream fight pressure list.,positive
781,chat,Very satisfied. Quality exceeded my expectations.,positive
782,email,"Customer support never replied, I want a refund. Win suddenly question politics term.",negative
783,chat,"Customer support never replied, I want a refund. Like dog community leave wonder himself baby front under.",negative
784,chat,It's okay — does the job but nothing special.,neutral
785,chat,Received wrong color and it took weeks to replace. Clear last score shake day management.,negative
786,chat,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.  Br@ak  b@for@  run  might  organization  s@ction.,positive
787,chat,I loved the product! It arrived on time and works perfectly. Skin race join own all.,positive
788,email,The product stopped working after two days. Very disappointed. Ok prove car involve choose wife national son.,negative
789,email,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.,positive
790,social,The product stopped working after two days. Very disappointed. Think family return walk professor every situation mother leader left.,negative
791,email,Th@  product  stopp@d  working  aft@r  two  days.  V@ry  disappoint@d.,negative
792,social,Very satisfied. Quality exceeded my expectations. Also without six situation light lay need place result.,positive
793,social,Very satisfied. Quality exceeded my expectations.,positive
794,email,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.  Bag  w@@k.,positive
795,email,Great service — the support team helped me quickly. Trade every skin.,positive
796,email,The product stopped working after two days. Very disappointed. Big stand book me listen rise vote history.,negative
797,chat,Very satisfied. Quality exceeded my expectations. Nice keep.,positive
798,social,It's okay — does the job but nothing special. Such organization here travel similar those capital enter adult.,neutral
799,social,I loved the product! It arrived on time and works perfectly. Total yet agency region near site capital interview.,positive
800,chat,The product stopped working after two days. Very disappointed. Class cut control entire according she event treatment benefit fire.,negative
801,social,Very satisfied. Quality exceeded my expectations. Knowledge mean baby official answer.,positive
802,social,Very satisfied. Quality exceeded my expectations.,positive
803,email,It's okay — does the job but nothing special. Hold training direction city conference.,neutral
804,chat,I loved the product! It arrived on time and works perfectly.,positive
805,email,Very satisfied. Quality exceeded my expectations.,positive
806,chat,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.  Happy  s@a  spring  s@ll  up  quit@  b@for@  h@  it@m  ag@nt  own@r  s@cond.,positive
807,social,The product stopped working after two days. Very disappointed. Us gun two behind item car tax choose.,negative
808,email,It's okay — does the job but nothing special.,neutral
809,email,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  Up  choos@.,positive
810,chat,I loved the product! It arrived on time and works perfectly. Cup cell line imagine fish song onto those.,positive
811,social,Very satisfied. Quality exceeded my expectations.,positive
812,social,Very satisfied. Quality exceeded my expectations. One bit town open toward score between lawyer.,positive
813,chat,The product stopped working after two days. Very disappointed.,negative
814,email,It's okay — does the job but nothing special.,neutral
815,social,Received wrong color and it took weeks to replace. Two appear expert usually this type amount traditional pattern edge.,negative
816,social,Very satisfied. Quality exceeded my expectations. Try think happen.,positive
817,chat,Received wrong color and it took weeks to replace. Add style economic story carry.,negative
818,email,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.  Assum@  body  husband.,positive
819,social,"Customer support never replied, I want a refund.",negative
820,chat,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.,positive
821,social,I loved the product! It arrived on time and works perfectly.,positive
822,email,Received wrong color and it took weeks to replace. Explain its to push near face wide pressure yeah late late.,negative
823,email,"Customer support never replied, I want a refund. Away opportunity year employee fall.",negative
824,social,Great service — the support team helped me quickly. Mention grow matter wall method mean store owner everything glass.,positive
825,social,Th@  product  stopp@d  working  aft@r  two  days.  V@ry  disappoint@d.  N@v@r  firm  custom@r  s@rv@  b@hind  gas  int@r@sting  thousand  d@f@ns@  Congr@ss.,negative
826,social,"Customer support never replied, I want a refund. Safe.",negative
827,email,"Average experience, delivery was fine. Education help look house red here source sense.",neutral
828,email,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.,positive
829,social,Great service — the support team helped me quickly.,positive
830,email,It's okay — does the job but nothing special.,neutral
831,social,The product stopped working after two days. Very disappointed. Local worry arm story.,negative
832,email,R@c@iv@d  wrong  color  and  it  took  w@@ks  to  r@plac@.  Support  s@v@n  past  PM  risk  mom@nt  prot@ct  wat@r  in  mark@t  two  buy  app@ar  want.,negative
833,chat,Received wrong color and it took weeks to replace. Whether for shake husband type yes current least card this.,negative
834,social,Received wrong color and it took weeks to replace.,negative
835,chat,Great service — the support team helped me quickly. Surface goal movement learn.,positive
836,social,The product stopped working after two days. Very disappointed. Reality message turn me when decade environmental radio hit.,negative
837,chat,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  Adult  b@li@v@  movi@  n@v@r  fill  ov@r  down  worry.,positive
838,email,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.,positive
839,social,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.  Whol@  writ@r  stor@  call.",negative
840,email,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.,positive
841,email,Great service — the support team helped me quickly. Successful.,positive
842,email,Received wrong color and it took weeks to replace. Ahead end process.,negative
843,chat,I loved the product! It arrived on time and works perfectly. Experience consider effort behavior energy trial size very possible.,positive
844,social,The product stopped working after two days. Very disappointed.,negative
845,social,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.  Final  fall  w@@k  w@ar  sugg@st  n@ws.,positive
846,social,"Customer support never replied, I want a refund. Want international then ready close glass.",negative
847,social,It's okay — does the job but nothing special.,neutral
848,social,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.  Follow  may  t@st  station  wh@th@r  bas@  film.,positive
849,chat,Very satisfied. Quality exceeded my expectations.,positive
850,chat,"Not  bad,  but  could  improv@  packaging.  Broth@r  prof@ssional  matt@r.",neutral
851,social,The product stopped working after two days. Very disappointed.,negative
852,social,Very satisfied. Quality exceeded my expectations. Capital hope eye particularly half personal address.,positive
853,chat,"Average experience, delivery was fine. Our happy perform successful action deal water eye bed.",neutral
854,chat,Very satisfied. Quality exceeded my expectations. She allow buy east quite sister else inside.,positive
855,social,Very satisfied. Quality exceeded my expectations. Force believe indeed team not partner deal ability college series speech foot early.,positive
856,chat,Very satisfied. Quality exceeded my expectations. Whom population coach enter follow where happy.,positive
857,chat,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.,positive
858,chat,"Customer support never replied, I want a refund. White.",negative
859,chat,"Average experience, delivery was fine. Simply turn send.",neutral
860,email,"Average experience, delivery was fine.",neutral
861,social,It's  okay  —  do@s  th@  job  but  nothing  sp@cial.,neutral
862,email,Very satisfied. Quality exceeded my expectations.,positive
863,email,Very satisfied. Quality exceeded my expectations. Peace political project kitchen both everyone media.,positive
864,email,"Customer support never replied, I want a refund.",negative
865,social,Very satisfied. Quality exceeded my expectations.,positive
866,social,The product stopped working after two days. Very disappointed.,negative
867,email,Received wrong color and it took weeks to replace.,negative
868,email,"Not bad, but could improve packaging.",neutral
869,chat,"Customer support never replied, I want a refund.",negative
870,chat,Very satisfied. Quality exceeded my expectations. Rather film bed source cup man or left back should television class another.,positive
871,chat,Received wrong color and it took weeks to replace.,negative
872,chat,Great service — the support team helped me quickly. Former maintain help operation after improve open gun fall president task season cold mission practice.,positive
873,social,Great service — the support team helped me quickly.,positive
874,chat,The product stopped working after two days. Very disappointed.,negative
875,chat,Received wrong color and it took weeks to replace.,negative
876,email,Very satisfied. Quality exceeded my expectations.,positive
877,chat,Very satisfied. Quality exceeded my expectations. Perform activity sure house decide film they opportunity before plant.,positive
878,social,Very satisfied. Quality exceeded my expectations. Me know usually possible senior worry just.,positive
879,chat,"Not bad, but could improve packaging.",neutral
880,chat,Great service — the support team helped me quickly.,positive
881,email,"Average experience, delivery was fine.",neutral
882,social,Received wrong color and it took weeks to replace.,negative
883,email,I loved the product! It arrived on time and works perfectly. Different certain stock certain entire.,positive
884,email,Received wrong color and it took weeks to replace.,negative
885,chat,I loved the product! It arrived on time and works perfectly.,positive
886,email,Received wrong color and it took weeks to replace.,negative
887,chat,I loved the product! It arrived on time and works perfectly. Fill left any clear check control or.,positive
888,email,"Average experience, delivery was fine. Student be get interesting reason.",neutral
889,social,"Not bad, but could improve packaging.",neutral
890,email,"Not  bad,  but  could  improv@  packaging.  Bring  cold  history  l@ast  prop@rty  miss  t@ach@r.",neutral
891,social,Received wrong color and it took weeks to replace.,negative
892,email,I loved the product! It arrived on time and works perfectly. Ten by same style describe.,positive
893,social,Very satisfied. Quality exceeded my expectations. Last almost news exactly despite.,positive
894,email,Received wrong color and it took weeks to replace.,negative
895,email,Very satisfied. Quality exceeded my expectations.,positive
896,chat,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  Discov@r  articl@  bit  w@st@rn  th@y  r@ality  good  succ@ss  mod@rn  rock  past.,positive
897,chat,Very satisfied. Quality exceeded my expectations. Whom hour happy data pass player itself alone space daughter nothing second leg rule case.,positive
898,email,I loved the product! It arrived on time and works perfectly. Itself finish nation south wife.,positive
899,social,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.,positive
900,social,Received wrong color and it took weeks to replace.,negative
901,email,The product stopped working after two days. Very disappointed.,negative
902,email,"Not bad, but could improve packaging. Upon large president.",neutral
903,email,"Customer support never replied, I want a refund.",negative
904,email,Very satisfied. Quality exceeded my expectations.,positive
905,social,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.  Citiz@n  diff@r@nt  m@ssag@  cl@arly  also.,positive
906,chat,Very satisfied. Quality exceeded my expectations. Treat around station size else rock simple.,positive
907,chat,I loved the product! It arrived on time and works perfectly. Young them number idea cultural radio test sense Congress ten knowledge fish claim.,positive
908,social,"Customer support never replied, I want a refund. Laugh political most act.",negative
909,email,I loved the product! It arrived on time and works perfectly.,positive
910,chat,"Average experience, delivery was fine.",neutral
911,email,"Av@rag@  @xp@ri@nc@,  d@liv@ry  was  fin@.  Op@ration  r@c@ntly  production  middl@  back  t@n  kind.",neutral
912,social,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.,positive
913,chat,Very satisfied. Quality exceeded my expectations.,positive
914,social,"Not bad, but could improve packaging.",neutral
915,social,"Average experience, delivery was fine.",neutral
916,social,Great service — the support team helped me quickly.,positive
917,email,"Customer support never replied, I want a refund.",negative
918,chat,Very satisfied. Quality exceeded my expectations.,positive
919,email,Great service — the support team helped me quickly.,positive
920,social,The product stopped working after two days. Very disappointed. Consider court imagine example product hotel key voice thus low training sea.,negative
921,chat,"Average experience, delivery was fine.",neutral
922,social,It's okay — does the job but nothing special. Station style.,neutral
923,chat,I loved the product! It arrived on time and works perfectly. Make serve.,positive
924,social,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  Y@s  trial  join.,positive
925,social,It's okay — does the job but nothing special. Hair doctor treatment new tend growth check real campaign.,neutral
926,email,"Customer support never replied, I want a refund. Manager little purpose position tree traditional per quickly act under project space moment.",negative
927,chat,The product stopped working after two days. Very disappointed. Glass available my factor mother skill finish.,negative
928,email,Received wrong color and it took weeks to replace. Check name drug condition address coach fire opportunity say garden brother.,negative
929,email,The product stopped working after two days. Very disappointed.,negative
930,email,Very satisfied. Quality exceeded my expectations.,positive
931,social,"Customer support never replied, I want a refund. Still message employee care TV outside.",negative
932,email,Received wrong color and it took weeks to replace. City wonder tell.,negative
933,email,The product stopped working after two days. Very disappointed. Star floor miss sense professional.,negative
934,chat,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  Card  b@  industry  b@st  @vid@nc@  stuff  y@s  wh@n  pag@  sci@ntist  suff@r  study  food.,positive
935,social,"Not bad, but could improve packaging. Him final cup.",neutral
936,chat,It's okay — does the job but nothing special. Manager prevent traditional late.,neutral
937,chat,Great service — the support team helped me quickly.,positive
938,social,I loved the product! It arrived on time and works perfectly. In cause.,positive
939,social,"Average experience, delivery was fine.",neutral
940,email,The product stopped working after two days. Very disappointed. Up sell doctor military physical move perform society lead bad center.,negative
941,chat,Very satisfied. Quality exceeded my expectations.,positive
942,chat,Great service — the support team helped me quickly. Wall feel commercial write single.,positive
943,chat,"Customer support never replied, I want a refund.",negative
944,chat,Great service — the support team helped me quickly.,positive
945,social,Great service — the support team helped me quickly. Finally.,positive
946,chat,The product stopped working after two days. Very disappointed. Chance beyond sign bit action our else stuff make card.,negative
947,email,Received wrong color and it took weeks to replace. Loss up leave two think very today should reach great.,negative
948,email,Great service — the support team helped me quickly.,positive
949,chat,Great service — the support team helped me quickly.,positive
950,social,The product stopped working after two days. Very disappointed.,negative
951,social,Received wrong color and it took weeks to replace. Claim call action race like professional forward race realize.,negative
952,social,Great service — the support team helped me quickly. Business avoid floor vote community artist scene.,positive
953,social,Very satisfied. Quality exceeded my expectations.,positive
954,social,Great service — the support team helped me quickly. Or charge term trouble himself he dog officer business some.,positive
955,chat,"Not bad, but could improve packaging. Air represent read rock again upon staff above.",neutral
956,chat,The product stopped working after two days. Very disappointed. Himself clearly middle teach test stop according future bill parent.,negative
957,email,The product stopped working after two days. Very disappointed. Thank father anyone together rule man be.,negative
958,social,Th@  product  stopp@d  working  aft@r  two  days.  V@ry  disappoint@d.,negative
959,chat,I loved the product! It arrived on time and works perfectly.,positive
960,chat,It's okay — does the job but nothing special. Generation remain evidence sound bad share.,neutral
961,chat,Received wrong color and it took weeks to replace.,negative
962,email,Received wrong color and it took weeks to replace.,negative
963,email,"Average experience, delivery was fine. Store career deal bag character smile loss begin.",neutral
964,email,"Average experience, delivery was fine. Tax song common turn phone develop police.",neutral
965,email,Very satisfied. Quality exceeded my expectations. Live hospital last firm company involve rule avoid later season price.,positive
966,social,Received wrong color and it took weeks to replace.,negative
967,chat,Received wrong color and it took weeks to replace.,negative
968,chat,I loved the product! It arrived on time and works perfectly.,positive
969,chat,Great service — the support team helped me quickly. Work material benefit public.,positive
970,social,It's okay — does the job but nothing special. Conference us list worker majority.,neutral
971,email,Great service — the support team helped me quickly.,positive
972,chat,I loved the product! It arrived on time and works perfectly. Stuff none live ago itself deal generation community radio have.,positive
973,email,Received wrong color and it took weeks to replace.,negative
974,chat,Very satisfied. Quality exceeded my expectations.,positive
975,social,The product stopped working after two days. Very disappointed.,negative
976,social,Great service — the support team helped me quickly.,positive
977,social,Great service — the support team helped me quickly. Program necessary city senior outside rich early realize carry for generation central building group.,positive
978,social,Great service — the support team helped me quickly. Offer away former activity magazine yes.,positive
979,email,It's okay — does the job but nothing special. Voice score watch behind fund employee sense specific phone identify protect interest simply.,neutral
980,email,The product stopped working after two days. Very disappointed. Learn miss fear identify because total.,negative
981,email,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  Sav@  machin@  first  loss  pictur@  drug  wind.,positive
982,email,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.  Wind  trav@l  forc@  information.,positive
983,chat,Very satisfied. Quality exceeded my expectations.,positive
984,social,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.  Som@on@  hom@  r@sourc@  hot  pow@r  l@ad  anything.",negative
985,chat,Very satisfied. Quality exceeded my expectations. Available now wall vote power ago family south adult painting.,positive
986,chat,"Customer support never replied, I want a refund. Tonight require.",negative
987,email,The product stopped working after two days. Very disappointed. Central fear these.,negative
988,email,Great service — the support team helped me quickly.,positive
989,social,Great service — the support team helped me quickly. Image sound start shoulder.,positive
990,email,"Not bad, but could improve packaging. Note paper generation eat interview night available.",neutral
991,email,Received wrong color and it took weeks to replace. Choose animal candidate they painting stage serious science even.,negative
992,email,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  Stay  hair  strat@gy  front  s@ason  yours@lf.,positive
993,social,Great service — the support team helped me quickly.,positive
994,email,Very satisfied. Quality exceeded my expectations.,positive
995,chat,"Average experience, delivery was fine. Hand establish treatment action customer she east yet member.",neutral
996,chat,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.,positive
997,email,It's okay — does the job but nothing special. High short citizen ask card little author could computer make wide.,neutral
998,social,I loved the product! It arrived on time and works perfectly. Interesting water manager fight including brother paper adult address.,positive
999,social,I loved the product! It arrived on time and works perfectly. Political consumer consumer individual.,positive
1000,chat,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.  For  diff@r@nc@  rais@  admit  stop  hav@  diff@r@nt.,positive
1001,social,"Av@rag@  @xp@ri@nc@,  d@liv@ry  was  fin@.  Room  forc@.",neutral
1002,email,Very satisfied. Quality exceeded my expectations.,positive
1003,chat,Very satisfied. Quality exceeded my expectations.,positive
1004,social,Great service — the support team helped me quickly. Environmental expert practice style because high fast radio safe my campaign.,positive
1005,social,I loved the product! It arrived on time and works perfectly.,positive
1006,chat,"Customer support never replied, I want a refund. Raise character.",negative
1007,chat,"Average experience, delivery was fine.",neutral
1008,email,"Not bad, but could improve packaging.",neutral
1009,social,It's okay — does the job but nothing special.,neutral
1010,email,"Customer support never replied, I want a refund. Day all above cost box age fill art fly organization.",negative
1011,email,"Customer support never replied, I want a refund. Contain necessary move stuff increase.",negative
1012,social,"Not bad, but could improve packaging. Wind season because you.",neutral
1013,email,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.  Nothing  audi@nc@  inst@ad  such  manag@m@nt  body  mor@.,positive
1014,chat,The product stopped working after two days. Very disappointed.,negative
1015,social,The product stopped working after two days. Very disappointed. Lawyer beat part.,negative
1016,email,The product stopped working after two days. Very disappointed. Population process available open above player yes.,negative
1017,social,I loved the product! It arrived on time and works perfectly. Stock indeed police prevent prove member remember behavior pressure compare five scene threat.,positive
1018,chat,It's okay — does the job but nothing special. Risk raise this.,neutral
1019,social,"Customer support never replied, I want a refund. Similar natural road wear career attention book simple similar artist lead safe this.",negative
1020,email,"Not bad, but could improve packaging. Including per character win debate score network foreign.",neutral
1021,email,I loved the product! It arrived on time and works perfectly.,positive
1022,chat,Very satisfied. Quality exceeded my expectations. Particularly expert answer whom seat suddenly.,positive
1023,chat,V@ry  satisfi@d.  Quality  @xc@@d@d  my  @xp@ctations.,positive
1024,social,It's okay — does the job but nothing special. Toward rule discover watch down about final probably several fund audience soldier mean.,neutral
1025,email,Great service — the support team helped me quickly.,positive
1026,email,I loved the product! It arrived on time and works perfectly. Bring return federal land chance business.,positive
1027,email,Very satisfied. Quality exceeded my expectations. Method oil party do prove treat serious three personal say.,positive
1028,social,Th@  product  stopp@d  working  aft@r  two  days.  V@ry  disappoint@d.  Thus  first  avoid  billion.,negative
1029,chat,Very satisfied. Quality exceeded my expectations.,positive
1030,email,Great service — the support team helped me quickly. Already stage far allow color.,positive
1031,chat,I loved the product! It arrived on time and works perfectly.,positive
1032,email,I loved the product! It arrived on time and works perfectly.,positive
1033,chat,"Not bad, but could improve packaging. Democrat ago represent inside go.",neutral
1034,email,The product stopped working after two days. Very disappointed. Audience against get fine debate character head chance tax society program.,negative
1035,chat,"Not bad, but could improve packaging.",neutral
1036,chat,Received wrong color and it took weeks to replace. Because black enough point visit happen.,negative
1037,email,Great service — the support team helped me quickly. Hard just now manage player.,positive
1038,social,"Average experience, delivery was fine. Challenge two record economy commercial grow teach simply.",neutral
1039,email,I loved the product! It arrived on time and works perfectly. Bed car piece.,positive
1040,email,Gr@at  s@rvic@  —  th@  support  t@am  h@lp@d  m@  quickly.  Fund  us@.,positive
1041,chat,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.",negative
1042,social,The product stopped working after two days. Very disappointed. Material source bad where political charge statement quickly save ask study raise.,negative
1043,chat,R@c@iv@d  wrong  color  and  it  took  w@@ks  to  r@plac@.,negative
1044,email,Received wrong color and it took weeks to replace.,negative
1045,email,"Not bad, but could improve packaging. Put next story there question care college street enter.",neutral
1046,social,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.",negative
1047,social,Received wrong color and it took weeks to replace.,negative
1048,email,I loved the product! It arrived on time and works perfectly. Under available these peace decade these life bill.,positive
1049,chat,Great service — the support team helped me quickly.,positive
1050,social,Very satisfied. Quality exceeded my expectations. Democrat scene region so its girl reduce.,positive
1051,chat,Very satisfied. Quality exceeded my expectations.,positive
1052,email,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.,positive
1053,email,Very satisfied. Quality exceeded my expectations. Station surface loss policy around government.,positive
1054,chat,I loved the product! It arrived on time and works perfectly. Leg bit.,positive
1055,email,Received wrong color and it took weeks to replace. Campaign spend protect a cultural about just.,negative
1056,chat,"Average experience, delivery was fine. Past drive happen these experience feeling raise agree happen me.",neutral
1057,chat,I loved the product! It arrived on time and works perfectly. History message section involve stand.,positive
1058,email,The product stopped working after two days. Very disappointed. Member raise learn.,negative
1059,social,I loved the product! It arrived on time and works perfectly.,positive
1060,email,Th@  product  stopp@d  working  aft@r  two  days.  V@ry  disappoint@d.,negative
1061,email,"Average experience, delivery was fine. Western over girl fact consumer think audience behavior international you maintain follow bit relationship laugh.",neutral
1062,social,"Average experience, delivery was fine.",neutral
1063,social,"Average experience, delivery was fine.",neutral
1064,social,"Customer support never replied, I want a refund. Simply today box buy away think.",negative
1065,email,Great service — the support team helped me quickly. Class color tough play medical.,positive
1066,chat,"Average experience, delivery was fine.",neutral
1067,chat,"Customer support never replied, I want a refund. Can career staff child old church member.",negative
1068,social,"Not bad, but could improve packaging. Could meeting production attack he wind behavior behind success force apply left fall.",neutral
1069,email,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.,positive
1070,chat,I loved the product! It arrived on time and works perfectly. Ahead be thousand.,positive
1071,email,It's okay — does the job but nothing special. Mouth charge memory list well receive.,neutral
1072,social,I  lov@d  th@  product!  It  arriv@d  on  tim@  and  works  p@rf@ctly.,positive
1073,email,Great service — the support team helped me quickly.,positive
1074,chat,"Customer support never replied, I want a refund. Data bed forward sure cup situation.",negative
1075,email,"Custom@r  support  n@v@r  r@pli@d,  I  want  a  r@fund.  Spring  apply  ground  s@v@n  Congr@ss  @v@n.",negative
1076,social,I loved the product! It arrived on time and works perfectly.,positive
1077,email,"Customer support never replied, I want a refund.",negative
1078,email,Very satisfied. Quality exceeded my expectations. Yard cold appear myself rock act.,positive
1079,social,R@c@iv@d  wrong  color  and  it  took  w@@ks  to  r@plac@.  Two  wat@r  ag@ncy  r@st  l@ad@r  rock  m@asur@  k@@p  individual  lat@r.,negative
1080,chat,Very satisfied. Quality exceeded my expectations. Thank head world peace experience in writer environmental store action pressure attention particularly image six.,positive
1081,email,"Not bad, but could improve packaging. Plan expect never.",neutral
1082,social,Th@  product  stopp@d  working  aft@r  two  days.  V@ry  disappoint@d.  Oth@rs  standard  @stablish  cam@ra  gr@at  dir@ctor  stand  attack  chall@ng@.,negative
1083,chat,Very satisfied. Quality exceeded my expectations. Ask fill pass song early read create energy remember laugh cultural response western.,positive
1084,social,"Average experience, delivery was fine.",neutral
1085,email,"Customer support never replied, I want a refund.",negative
1086,social,Very satisfied. Quality exceeded my expectations. Toward anything agency answer.,positive
1087,chat,"Customer support never replied, I want a refund.",negative
1088,social,Received wrong color and it took weeks to replace.,negative
1089,social,Very satisfied. Quality exceeded my expectations.,positive
1090,social,Very satisfied. Quality exceeded my expectations.,positive
1091,chat,Received wrong color and it took weeks to replace.,negative
1092,social,It's okay — does the job but nothing special.,neutral
1093,chat,The product stopped working after two days. Very disappointed.,negative
1094,email,The product stopped working after two days. Very disappointed.,negative
1095,chat,Received wrong color and it took weeks to replace. Decade machine generation site these usually activity fast high son wide.,negative
1096,email,Received wrong color and it took weeks to replace.,negative
1097,email,Very satisfied. Quality exceeded my expectations.,positive
1098,chat,I loved the product! It arrived on time and works perfectly.,positive
1099,social,"Average experience, delivery was fine. Either news grow include huge candidate go.",neutral
1100,email,I loved the product! It arrived on time and works perfectly.,positive
1101,social,"Not bad, but could improve packaging. Family agreement establish health.",neutral
1102,social,"Not bad, but could improve packaging.",neutral
1103,email,R@c@iv@d  wrong  color  and  it  took  w@@ks  to  r@plac@.  Animal  l@ss  us  curr@nt  big  r@quir@.,negative
1104,chat,Very satisfied. Quality exceeded my expectations. Kitchen beyond project anyone well lot loss leader.,positive
1105,email,Great service — the support team helped me quickly.,positive
1106,social,Very satisfied. Quality exceeded my expectations. Democratic day.,positive
1107,email,"Customer support never replied, I want a refund. Show live summer lay news near process president at.",negative
1108,email,Great service — the support team helped me quickly. Kitchen guess especially.,positive
1109,social,I loved the product! It arrived on time and works perfectly.,positive
1110,chat,Great service — the support team helped me quickly. Positive water vote purpose fight finally exactly we.,positive
1111,email,I loved the product! It arrived on time and works perfectly. Study green.,positive
1112,chat,"Not bad, but could improve packaging.",neutral
1113,email,"Customer support never replied, I want a refund. Leg line machine represent mission cost stand them factor.",negative
1114,social,Great service — the support team helped me quickly. Change business kid commercial green tree finish material.,positive
